stock_code,product_description,product_category,avg_unit_price,min_unit_price,max_unit_price,transaction_line_count,completed_line_count
85178,VICTORIAN SEWING KIT,Retail Product,1.39,0.79,2.51,147,142
85179A,GREEN BITTY LIGHT CHAIN,Retail Product,2.83,1.25,9.32,59,59
85179B,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
85179C,PINK BITTY LIGHT CHAIN,Retail Product,2.89,1.25,9.32,36,36
85179a,GREEN BITTY LIGHT CHAIN,Retail Product,2.46,2.46,2.46,1,1
85180A,RED HEARTS LIGHT CHAIN,Retail Product,3.16,1.25,9.13,65,64
85180B,PINK HEARTS LIGHT CHAIN,Retail Product,3.28,1.25,9.32,48,48
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,Retail Product,1.56,0.75,7.62,90,88
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,Retail Product,1.88,0.75,7.62,119,119
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,Retail Product,3.17,1.25,5.91,197,197
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,Retail Product,5.79,5.79,5.79,2,2
85185B,PINK HORSE SOCK PUPPET,Retail Product,3.21,0.0,5.91,85,80
85185D,FROG SOCK PUPPET,Retail Product,2.15,0.0,2.95,11,8
85186A,EASTER BUNNY GARLAND OF FLOWERS,Retail Product,0.63,0.42,0.85,81,81
85186C,BUNNY EGG GARLAND,Retail Product,0.65,0.42,0.85,80,79
85187,S/12 MINI RABBIT EASTER,Retail Product,1.88,1.45,3.29,71,71
85188A,GREEN METAL SWINGING BUNNY,Retail Product,0.98,0.85,1.63,43,42
85188B,PINK METAL SWINGING BUNNY,Retail Product,0.92,0.0,1.66,11,10
85189,HANGING BUTTERFLY  EGG,Retail Product,0.68,0.0,0.85,5,4
85194L,HANGING SPRING FLOWER EGG LARGE,Retail Product,1.02,0.72,1.63,77,74
85194S,HANGING SPRING FLOWER EGG SMALL,Retail Product,0.64,0.19,1.63,75,72
85195,HANGING HEART BASKET,Retail Product,1.58,0.0,2.1,4,3
85197,SET OF 12 MINI BUNNIES IN A BUCKET,Retail Product,1.83,0.0,2.1,23,20
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,Retail Product,0.98,0.0,1.63,10,9
85199L,LARGE HANGING IVORY & RED WOOD BIRD,Retail Product,0.83,0.0,1.28,98,95
85199S,SMALL HANGING IVORY/RED WOOD BIRD,Retail Product,0.59,0.42,0.85,275,274
85200,BUNNY EGG BOX,Retail Product,1.21,0.0,1.25,28,27
85202,HANGING WOOD AND FELT HEART,Retail Product,0.54,0.42,0.84,116,116
85203,HANGING WOOD AND FELT BUTTERFLY,Retail Product,0.57,0.36,0.84,133,133
85204,HANGING WOOD AND FELT FLOWER,Retail Product,0.33,0.0,0.84,108,106
85205B,PINK FELT EASTER RABBIT GARLAND,Retail Product,2.87,2.55,4.96,30,30
85206A,CREAM FELT EASTER EGG BASKET,Retail Product,1.73,0.0,3.36,119,117
85206B,PINK FELT EASTER EGG BASKET,Retail Product,1.65,1.65,1.65,4,4
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,Retail Product,2.03,0.0,4.21,50,49
85211,S/4 GROOVY CAT MAGNETS,Retail Product,1.58,0.0,3.36,30,26
85212,MINI PAINTED GARDEN DECORATION,Retail Product,0.51,0.21,1.66,82,82
85213,MINI  ZINC GARDEN DECORATIONS,Retail Product,0.75,0.0,1.66,38,34
85214,TUB 24 PINK FLOWER PEGS,Retail Product,1.62,0.0,3.29,60,58
85215,ASSORTED CHEESE FRIDGE MAGNETS,Retail Product,0.88,0.0,1.27,20,18
85216,ASSORTED CAKES FRIDGE MAGNETS,Retail Product,0.65,0.65,0.65,8,8
85224,ASSORTED COLOUR SILK GLASSES CASE,Retail Product,1.05,0.0,2.1,2,1
85225,BLING KEY RING STAND,Retail Product,1.08,1.0,1.25,3,3
85226A,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
85226C,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
85227,SET OF 6 3D KIT CARDS FOR KIDS,Retail Product,1.11,0.64,1.66,237,237
85230A,OPIUM SCENTED VOTIVE CANDLE,Retail Product,0.26,0.21,0.29,18,18
85230B,CINNAMON SCENTED VOTIVE CANDLE,Retail Product,0.28,0.21,0.29,39,39
85230E,STRAWBRY SCENTED VOTIVE CANDLE,Retail Product,0.25,0.0,0.29,26,24
85230F,JASMINE VOTIVE CANDLE,Retail Product,0.26,0.0,0.29,13,12
85230G,ORANGE VOTIVE CANDLE,Retail Product,0.27,0.21,0.29,26,25
85231B,CINAMMON SET OF 9 T-LIGHTS,Retail Product,1.07,0.72,1.66,155,154
85231G,ORANGE SCENTED SET/9 T-LIGHTS,Retail Product,0.97,0.0,1.66,85,82
85231b,CINAMMON SET OF 9 T-LIGHTS,Retail Product,1.64,1.63,1.66,3,3
85231g,ORANGE SCENTED SET/9 T-LIGHTS,Retail Product,1.63,1.63,1.63,6,6
85232A,SET/3 POLKADOT STACKING TINS,Retail Product,5.42,0.0,10.17,31,29
85232B,SET OF 3 BABUSHKA STACKING TINS,Retail Product,4.44,0.0,4.95,22,14
85232D,SET/3 DECOUPAGE STACKING TINS,Retail Product,5.69,0.0,10.17,74,70
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,Retail Product,6.02,5.95,6.23,8,8
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,Retail Product,6.17,5.95,6.37,7,7
90000C,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,Retail Product,6.19,5.95,6.37,14,14
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,Retail Product,4.18,4.15,4.25,4,4
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,Retail Product,4.22,4.15,4.25,3,3
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,Retail Product,4.23,4.15,4.25,5,5
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,Retail Product,4.25,4.24,4.25,5,5
90002D,FLOWER BURST SILVER RING CRYSTAL,Retail Product,3.37,0.0,3.75,10,9
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,Retail Product,3.76,3.73,3.81,11,10
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,Retail Product,3.74,3.73,3.81,25,24
90003D,CRYSTAL PAIR HEART HAIR SLIDES,Retail Product,3.74,3.73,3.75,17,16
90003E,GREEN PAIR HEART HAIR SLIDES,Retail Product,3.74,3.73,3.81,15,14
90005A,JADE GREEN ENAMEL HAIR COMB,Retail Product,1.68,0.0,2.11,12,10
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,Retail Product,8.74,0.0,9.57,16,15
90010B,BLACK/WHITE GLASS/SILVER BRACELET,Retail Product,8.04,0.0,9.77,8,7
90010E,AMBER GLASS/SILVER BRACELET,Retail Product,9.1,8.95,9.34,16,16
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,Retail Product,2.92,2.9,2.96,6,6
90011B,BLACK CRYSTAL DROP EARRINGS,Retail Product,2.93,2.9,2.96,7,7
90011C,GREEN CRYSTAL DROP EARRINGS,Retail Product,2.9,2.9,2.9,2,2
90011D,PURPLE CRYSTAL DROP EARRINGS,Retail Product,2.92,2.9,2.96,3,3
90011E,AMBER CRYSTAL DROP EARRINGS,Retail Product,2.92,2.9,2.96,3,3
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,Retail Product,6.01,0.0,10.2,6,5
90012B,BLACK DROP CRYSTAL NECKLACE,Retail Product,3.96,0.0,9.95,4,3
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,Retail Product,3.76,3.73,3.81,33,32
90013B,BLACK VINTAGE EARRINGS,Retail Product,4.16,3.75,4.24,31,31
90013C,GREEN VINTAGE EARRINGS,Retail Product,4.12,3.75,4.24,28,28
90013D,PURPLE VINTAGE EARRINGS,Retail Product,4.18,4.15,4.24,3,3
90014A,SILVER/MOP ORBIT NECKLACE,Retail Product,8.77,0.0,10.62,22,21
90014B,GOLD M PEARL  ORBIT NECKLACE,Retail Product,8.68,0.0,10.62,16,15
90014C,SILVER AND BLACK ORBIT NECKLACE,Retail Product,6.65,0.0,10.4,5,4
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,Retail Product,7.82,4.25,8.5,7,7
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,Retail Product,8.4,8.32,8.5,19,19
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,Retail Product,8.32,8.32,8.32,3,3
90018A,SILVER M.O.P ORBIT DROP EARRINGS,Retail Product,4.2,4.15,4.25,38,37
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Retail Product,4.19,4.15,4.25,17,17
90018C,SILVER BLACK ORBIT DROP EARRINGS,Retail Product,4.19,4.15,4.25,10,9
90019A,SILVER M.O.P ORBIT BRACELET,Retail Product,5.25,4.95,5.51,27,27
90019B,GOLD M.O.P ORBIT BRACELET,Retail Product,5.36,4.95,5.51,18,18
90019C,SILVER BLACK ORBIT BRACELET,Retail Product,5.31,4.95,5.51,11,11
90020,FILIGREE DIAMANTE CHAIN,Retail Product,12.48,12.48,12.48,1,1
90021,LASER CUT MULTI STRAND NECKLACE,Retail Product,11.95,11.95,11.95,1,1
90022,EDWARDIAN DROP EARRINGS JET BLACK,Retail Product,3.76,3.73,3.81,21,20
90023,FILIGREE DIAMANTE EARRINGS,Retail Product,4.22,4.15,4.25,9,9
90024B,NEW BAROQUE B'FLY NECKLACE RED,Retail Product,8.4,8.32,8.5,7,6
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,Retail Product,8.44,8.32,8.5,3,3
90024D,NEW BAROQUE B'FLY NECKLACE PINK,Retail Product,8.41,8.32,8.5,2,2
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,Retail Product,8.41,8.32,8.49,2,2
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,Retail Product,8.41,8.32,8.5,4,4
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,Retail Product,3.75,3.75,3.75,2,2
90025B,BAROQUE BUTTERFLY EARRINGS RED,Retail Product,3.73,3.73,3.73,1,1
90025D,BAROQUE BUTTERFLY EARRINGS PINK,Retail Product,3.73,3.73,3.73,3,3
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,Retail Product,3.73,3.73,3.73,1,1
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,Retail Product,3.74,3.73,3.75,4,4
90026A,GLASS BEAD HOOP NECKLACE BLACK,Retail Product,8.5,8.5,8.5,1,1
90026B,GLASS BEAD HOOP NECKLACE MONTANA,Retail Product,8.44,8.32,8.5,3,3
90026C,GLASS BEAD HOOP NECKLACE GREEN,Retail Product,8.44,8.32,8.5,3,3
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,Retail Product,8.5,8.5,8.5,3,3
90027A,GLASS BEAD HOOP EARRINGS BLACK,Retail Product,2.94,2.9,2.96,3,3
90027B,GLASS BEAD HOOP EARRINGS MONTANA,Retail Product,2.92,2.9,2.96,3,3
90027C,GLASS BEAD HOOP EARRINGS GREEN,Retail Product,2.9,2.9,2.9,5,5
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,Retail Product,3.26,2.95,3.32,6,6
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,Retail Product,8.38,8.32,8.5,14,14
90029,NEW BAROQUE SMALL NECKLACE BLACK,Retail Product,8.41,8.32,8.5,4,4
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,Retail Product,1.0,1.0,1.0,7,7
90030B,RED KUKUI COCONUT SEED NECKLACE,Retail Product,3.16,1.0,5.95,25,25
90030C,BROWN KUKUI COCONUT SEED NECKLACE,Retail Product,2.34,1.0,5.94,11,11
90031,BILI NUT AND WOOD NECKLACE,Retail Product,2.41,1.0,5.95,7,7
90032,IVORY SHELL HEART NECKLACE,Retail Product,5.86,3.13,6.25,8,8
90033,IVORY SHELL HEART EARRINGS,Retail Product,2.5,2.48,2.55,9,9
90034,WHITE SILVER NECKLACE SHELL GLASS,Retail Product,10.09,9.98,10.19,2,2
90035A,"PEARL & SHELL 42""NECKL. GREEN",Retail Product,8.03,0.0,10.75,4,3
90035C,"PEARL & SHELL 42""NECKL. IVORY",Retail Product,10.75,10.75,10.75,1,1
90036A,FLOWER GARLAND NECKLACE RED,Retail Product,7.95,7.95,7.95,4,4
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",Retail Product,7.95,7.95,7.95,2,2
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",Retail Product,7.92,7.9,7.95,5,5
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",Retail Product,7.94,7.9,7.95,5,5
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",Retail Product,7.92,7.9,7.95,11,11
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Retail Product,8.05,7.95,8.07,5,5
90037A,TINY CRYSTAL BRACELET RED,Retail Product,2.48,2.48,2.48,1,1
90037B,TINY CRYSTAL BRACELET GREEN,Retail Product,2.51,2.48,2.55,5,5
90037C,TINY CRYSTAL BRACELET BLUE,Retail Product,2.5,2.48,2.54,5,5
90037D,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
90038A,GLASS AND PAINTED BEADS BRACELET TO,Retail Product,3.74,3.73,3.81,10,10
90038B,GLASS AND PAINTED BEADS BRACELET OL,Retail Product,3.75,3.73,3.81,8,8
90038C,GLASS AND BEADS BRACELET IVORY,Retail Product,3.74,3.73,3.75,4,4
90039A,FIRE POLISHED GLASS BRACELET RED,Retail Product,3.74,3.73,3.75,3,3
90039B,FIRE POLISHED GLASS BRACELET MONTAN,Retail Product,3.76,3.73,3.81,6,6
90039C,FIRE POLISHED GLASS BRACELET BLACK,Retail Product,3.75,3.73,3.81,6,6
90039D,FIRE POLISHED GLASS BRACELET GREEN,Retail Product,3.74,3.73,3.81,9,9
90040A,MURANO STYLE GLASS BRACELET RED,Retail Product,3.91,3.5,4.24,5,5
90040B,MURANO STYLE GLASS BRACELET BLACK,Retail Product,3.73,3.5,3.81,11,11
90040C,MURANO STYLE GLASS BRACELET GOLD,Retail Product,3.67,3.5,3.81,10,10
90041,PEARL AND CHERRY QUARTZ BRACLET,Retail Product,3.69,3.5,3.81,4,4
90042A,FRESHWATER PEARL BRACELET GOLD,Retail Product,2.55,2.55,2.55,2,2
90042B,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
90042C,FRESHWATER PEARL BRACELET IVORY,Retail Product,2.12,0.0,2.54,6,5
90043,COPPER AND BRASS BAG CHARM,Retail Product,7.46,4.95,9.96,2,2
90046,WHITE WITH METAL BAG CHARM,Retail Product,4.95,4.95,4.95,1,1
90048,GREEN WITH METAL BAG CHARM,Retail Product,4.95,4.95,4.95,1,1
90049,IVORY GOLD METAL BAG CHARM,Retail Product,8.29,4.95,9.96,3,3
90050,CRACKED GLAZE NECKLACE IVORY,Retail Product,6.97,6.95,7.07,5,4
90051,CRACKED GLAZE NECKLACE RED,Retail Product,7.04,6.95,7.22,7,7
90052,CRACKED GLAZE NECKLACE BROWN,Retail Product,7.07,7.07,7.07,2,2
90053,CRACKED GLAZE EARRINGS IVORY,Retail Product,2.5,2.48,2.55,4,4
90054,CRACKED GLAZE EARRINGS RED,Retail Product,2.51,2.48,2.55,9,9
90055,CRACKED GLAZE EARRINGS BROWN,Retail Product,2.51,2.48,2.55,5,5
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,Retail Product,10.88,10.82,11.05,4,4
90057,DIAMANTE RING ASSORTED IN BOX.,Retail Product,1.29,0.0,3.39,23,22
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,Retail Product,0.38,0.38,0.38,8,7
90058B,CRYSTAL STUD EARRINGS ASSORTED COL,Retail Product,0.38,0.38,0.38,16,15
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,Retail Product,1.66,1.65,1.69,28,27
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,Retail Product,1.66,1.65,1.69,11,10
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,Retail Product,1.65,1.65,1.69,11,10
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,Retail Product,1.66,1.65,1.69,20,19
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,Retail Product,1.65,1.65,1.69,16,15
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,Retail Product,1.65,1.65,1.69,15,14
90060B,FIRE POLISHED GLASS NECKL GOLD,Retail Product,5.95,5.95,5.95,1,1
90060D,FIRE POLISHED GLASS NECKL BRONZE,Retail Product,5.95,5.95,5.95,3,3
90060F,FIRE POLISHED GLASS NECKL GREEN,Retail Product,5.86,5.82,5.94,6,6
90062,CARNIVAL BRACELET,Retail Product,12.66,12.48,12.75,27,26
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,Retail Product,8.5,8.5,8.5,8,8
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,Retail Product,8.47,8.32,8.5,6,6
90064A,WHITE VINTAGE CRYSTAL EARRINGS,Retail Product,3.95,3.75,4.15,6,6
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,Retail Product,3.75,3.75,3.75,8,7
90065A,WHITE VINTAGE CRYSTAL BRACELET,Retail Product,6.75,6.75,6.75,5,5
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,Retail Product,6.75,6.75,6.75,2,2
90067A,PINK VINTAGE VICTORIAN EARRINGS,Retail Product,2.93,2.9,2.95,7,7
90067B,BROWN VINTAGE VICTORIAN EARRINGS,Retail Product,2.9,2.9,2.9,2,2
90068,"RUBY GLASS NECKLACE 42""",Retail Product,7.5,7.5,7.5,1,1
90069,RUBY GLASS CLUSTER NECKLACE,Retail Product,7.5,7.5,7.5,1,1
90070,RUBY GLASS CLUSTER BRACELET,Retail Product,6.16,5.95,6.37,15,14
90071,RUBY GLASS CLUSTER EARRINGS,Retail Product,1.24,1.23,1.26,33,33
90072,RUBY DROP CHANDELIER EARRINGS,Retail Product,4.08,3.75,4.24,14,14
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,Retail Product,5.01,4.95,5.09,18,18
90074,BLACK DIAMOND CLUSTER NECKLACE,Retail Product,9.43,8.95,9.77,3,3
90075,MONTANA DIAMOND CLUSTER NECKLACE,Retail Product,9.36,8.95,9.57,3,3
90076,MONTANA DIAMOND CLUSTER EARRINGS,Retail Product,2.78,2.55,2.96,5,4
90077,BLACK DIAMOND CLUSTER EARRINGS,Retail Product,2.94,2.9,2.96,3,3
90078,PINK/WHITE GLASS DEMI CHOKER,Retail Product,7.5,7.5,7.5,1,1
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,Retail Product,4.99,4.95,5.09,4,4
90081A,LILY BROOCH AMETHYST COLOUR,Retail Product,4.95,4.95,4.95,8,8
90081B,LILY BROOCH WHITE/SILVER COLOUR,Retail Product,4.95,4.95,4.95,1,1
90081C,LILY BROOCH OLIVE COLOUR,Retail Product,4.99,4.95,5.09,15,15
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,Retail Product,6.48,6.35,6.65,18,18
90082B,DIAMANTE BOW BROOCH RED COLOUR,Retail Product,5.86,0.0,6.35,13,12
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,Retail Product,5.51,0.0,6.79,7,6
90083,CRYSTAL CZECH CROSS PHONE CHARM,Retail Product,1.47,0.19,1.63,9,9
90084,PINK CRYSTAL GUITAR PHONE CHARM,Retail Product,0.42,0.0,0.85,2,1
90085,CRYSTAL STILETTO PHONE CHARM,Retail Product,1.48,0.85,1.66,10,10
90086,CRYSTAL FROG PHONE CHARM,Retail Product,1.5,0.19,1.66,28,28
90087,CRYSTAL SEA HORSE PHONE CHARM,Retail Product,1.49,0.19,1.66,25,25
90089,PINK CRYSTAL SKULL PHONE CHARM,Retail Product,1.2,0.19,1.66,10,10
90091,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
90092,BLUE CRYSTAL BOOT PHONE CHARM,Retail Product,1.66,1.66,1.66,1,1
90093,CLEAR CRYSTAL STAR PHONE CHARM,Retail Product,1.19,0.19,1.66,10,10
90094,NECKLACE+BRACELET SET FRUIT SALAD,Retail Product,2.55,2.55,2.55,13,13
90095,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,Retail Product,2.39,0.0,2.55,27,26
90098,NECKLACE+BRACELET PINK BUTTERFLY,Retail Product,2.55,2.55,2.55,11,10
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,Retail Product,2.7,0.0,5.06,17,16
90100,NECKLACE+BRACELET SET PINK DAISY,Retail Product,1.27,0.0,2.55,2,1
90101,WHITE FRANGIPANI NECKLACE,Retail Product,2.51,2.48,2.55,18,17
90102,WHITE FRANGIPANI HAIR CLIP,Retail Product,0.85,0.85,0.85,1,1
90103,PURPLE FRANGIPANI NECKLACE,Retail Product,2.5,2.48,2.55,16,16
90104,PURPLE FRANGIPANI HAIRCLIP,Retail Product,0.71,0.0,0.85,14,12
90108,BLUE BLOSSOM HAIR CLIP,Retail Product,1.7,1.05,2.46,13,12
90112,PINK DOLLY HAIR CLIPS,Retail Product,0.52,0.0,1.05,2,1
90114,SUMMER DAISIES BAG CHARM,Retail Product,2.48,2.46,2.55,88,88
90115,SUMMER BUTTERFLIES BAG CHARM,Retail Product,2.49,2.46,2.55,31,31
90116,FRUIT SALAD BAG CHARM,Retail Product,2.42,1.69,2.51,45,45
90118,PINK DAISY BAG CHARM,Retail Product,2.48,2.46,2.55,20,19
90119,METALIC LEAVES BAG CHARMS,Retail Product,2.47,2.46,2.55,37,37
90120A,PINK MURANO TWIST BRACELET,Retail Product,4.24,4.24,4.25,3,3
90120B,BLUE MURANO TWIST BRACELET,Retail Product,4.2,4.15,4.25,15,15
90120C,GREEN MURANO TWIST BRACELET,Retail Product,4.2,4.15,4.25,22,22
90120D,WHITE MURANO TWIST BRACELET,Retail Product,3.51,0.0,4.25,6,5
90122A,PINK CRYSTAL+GLASS BRACELET,Retail Product,4.98,4.95,5.09,15,15
90122B,JADE CRYSTAL+GLASS BRACELET,Retail Product,4.99,4.95,5.09,6,6
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,Retail Product,4.99,4.95,5.09,11,11
90123A,PINK HEART OF GLASS BRACELET,Retail Product,5.94,5.82,5.95,9,9
90123B,TURQUOISE HEART OF GLASS BRACELET,Retail Product,5.92,5.82,5.95,5,5
90123C,GREEN HEART OF GLASS BRACELET,Retail Product,5.95,5.94,5.95,6,6
90123D,WHITE HEART OF GLASS BRACELET,Retail Product,5.87,5.82,5.95,5,5
90124A,PINK MURANO TWIST NECKLACE,Retail Product,9.96,9.95,9.98,6,6
90124B,BLUE MURANO TWIST NECKLACE,Retail Product,9.99,9.95,10.17,11,11
90124C,GREEN MURANO TWIST NECKLACE,Retail Product,9.96,9.95,9.98,8,8
90125A,PINK BERTIE GLASS BEAD BAG CHARM,Retail Product,1.54,0.85,4.13,10,10
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,Retail Product,2.07,0.85,4.21,12,12
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,Retail Product,1.48,0.85,2.1,7,7
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,Retail Product,2.1,0.85,4.21,19,19
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,Retail Product,1.94,1.63,4.13,10,10
90126A,PINK BERTIE MOBILE PHONE CHARM,Retail Product,3.36,3.36,3.36,1,1
90126C,AMBER BERTIE MOBILE PHONE CHARM,Retail Product,3.29,3.29,3.29,1,1
90127A,PINK BEADS+HAND PHONE CHARM,Retail Product,2.46,2.46,2.46,1,1
90128A,PINK LEAVES AND BEADS PHONE CHARM,Retail Product,2.48,2.46,2.51,2,2
90128B,BLUE LEAVES AND BEADS PHONE CHARM,Retail Product,1.88,1.25,2.51,2,2
90128C,GREEN LEAVES AND BEADS PHONE CHARM,Retail Product,2.48,2.46,2.51,2,2
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,Retail Product,2.48,2.46,2.51,2,2
90129A,PINK GLASS TASSLE BAG CHARM,Retail Product,1.84,1.63,2.95,20,20
90129B,TURQUOISE GLASS TASSLE BAG CHARM,Retail Product,2.04,1.63,2.95,20,20
90129C,GREEN GLASS TASSLE BAG CHARM,Retail Product,2.13,1.63,2.95,16,16
90129D,AMBER GLASS TASSLE BAG CHARM,Retail Product,2.02,1.63,2.95,7,7
90129E,PURPLE GLASS TASSLE BAG CHARM,Retail Product,1.73,1.63,2.95,14,14
90129F,RED GLASS TASSLE BAG CHARM,Retail Product,2.13,1.63,2.95,16,16
90130A,WHITE STONE/CRYSTAL EARRINGS,Retail Product,2.92,2.9,2.95,6,6
90130B,TURQ STONE/CRYSTAL EARRINGS,Retail Product,2.92,2.9,2.96,31,31
90130C,GREEN STONE/CRYSTAL EARRINGS,Retail Product,2.92,2.9,2.96,13,13
90130D,RED STONE/CRYSTAL EARRINGS,Retail Product,2.9,2.9,2.9,3,3
90131,PINK/AMETHYST/GOLD NECKLACE,Retail Product,7.01,6.95,7.07,2,2
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,Retail Product,5.05,4.98,5.09,3,3
90133,TEAL/FUSCHIA COL BEAD NECKLACE,Retail Product,4.98,4.95,5.09,13,13
90134,OLD ROSE COMBO BEAD NECKLACE,Retail Product,2.91,2.9,2.96,45,45
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,Retail Product,4.96,4.95,4.98,2,2
90135A,ORANGE/FUSCHIA STONES NECKLACE,Retail Product,4.98,4.98,4.98,1,1
90136,PALE PINK/AMETHYST STONE NECKLACE,Retail Product,9.95,9.95,9.95,2,2
90137,PINK COMBO MINI CRYSTALS NECKLACE,Retail Product,5.44,5.4,5.51,3,3
90138,WHITE/PINK MINI CRYSTALS NECKLACE,Retail Product,5.37,4.95,5.51,7,7
90140,PINK SWEETIE NECKLACE,Retail Product,7.56,7.48,7.64,2,2
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,Retail Product,5.32,4.95,5.51,10,10
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,Retail Product,5.01,4.95,5.09,5,5
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,Retail Product,5.3,4.95,5.51,8,8
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,Retail Product,5.23,4.95,5.51,2,2
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,Retail Product,4.95,4.95,4.95,2,2
90142A,GREEN PENDANT SHELL NECKLACE,Retail Product,5.09,5.09,5.09,1,1
90142D,MOP PENDANT SHELL NECKLACE,Retail Product,4.99,4.95,5.09,4,4
90143,SILVER BRACELET W PASTEL FLOWER,Retail Product,7.66,7.5,8.07,22,20
90144,SILVER DROP EARRINGS WITH FLOWER,Retail Product,3.74,3.73,3.81,14,14
90145,SILVER HOOP EARRINGS WITH FLOWER,Retail Product,6.03,5.95,6.23,18,18
90146,FINE SILVER NECKLACE W PASTEL FLOWE,Retail Product,7.19,3.75,7.9,7,7
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,Retail Product,10.18,9.95,10.62,24,23
90148,LONG SILVER NECKLACE PASTEL FLOWER,Retail Product,12.72,12.48,12.75,9,7
90149,SILVER FLOWR PINK SHELL NECKLACE,Retail Product,7.21,6.36,7.5,4,4
90151,SILVER/NATURAL SHELL NECKLACE,Retail Product,8.5,8.5,8.5,4,4
